runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7
1,0,353340,3002192,194112,274748,0,0,0,0,672,270,24,2,74,0,0,0,"0,954692231","-0,622098439","-1,290349848","1,453907663","0,128329759","-1,184986815","0,4886533524"
1,0,353340,2340740,194112,274748,0,0,0,0,639,240,24,1,75,0,0,0,"0,1272804999","-0,815623134","-1,603640434","0,664595189","-0,00281224","-0,343649807","-0,04206981"
1,0,353340,1581432,194120,274748,0,0,0,8,667,242,24,1,75,0,0,0,"0,1478837864","-0,804133119","-1,460036461","0,2195949286","-0,536741284","0,4332065822","-0,288576436"
1,0,353340,821880,194120,274748,0,0,0,0,671,231,24,1,75,0,0,0,"0,1111320953","-0,806612396","-1,351458625","-0,276227049","-1,050358544","1,2037873248","-0,474595225"
1,0,353340,2528204,194120,274748,0,0,0,0,704,296,24,2,74,0,0,0,"1,0136261135","-0,56244826","-1,193976334","1,2106816249","-0,225314706","-0,692681778","0,2955140889"
1,0,353340,1772748,194128,274740,0,0,0,8,675,231,24,1,75,0,0,0,"0,1536564268","-0,80870091","-1,487241315","0,336608159","-0,403553576","0,2372714912","-0,240221156"
1,0,353340,1011004,194128,274748,0,0,0,0,680,242,24,1,75,0,0,0,"0,1427196588","-0,782851386","-1,373615","-0,13674086","-0,931679316","1,0150615734","-0,448386711"
1,0,353340,2722728,194128,274748,0,0,0,0,701,264,24,1,74,0,0,0,"0,4246882681","-0,636044111","-1,649084107","0,9202875238","0,2641949666","-0,756860841","-0,075008177"
1,0,353340,1961712,194136,274740,0,0,0,8,683,243,24,2,75,0,0,0,"0,7402560526","-0,752067765","-1,092223951","0,853478555","-0,622087094","-0,092409515","0,2413712887"
1,0,353340,1204208,194136,274752,0,0,0,0,688,246,24,1,75,0,0,0,"0,1651927168","-0,768690969","-1,398198017","-0,002919016","-0,805736816","0,820491991","-0,413262321"
1,1,353340,2836168,194144,274740,0,0,58,14,761,373,25,1,71,3,0,0,"5,3872687058","-0,352290343","-1,908203782","-3,285372074","2,4380888471","-1,897816012","-0,071254414"
1,1,353340,2131624,194548,319712,94,0,22706,4,1049,890,24,3,50,23,0,0,"24,286025656","2,080823318","1,0654397662","-11,67523731","4,3615342903","-3,232477262","6,4689029509"
1,0,353340,1377752,194680,322600,0,0,1506,0,991,866,27,2,70,1,0,0,"3,4518559763","2,9314482129","-0,65228238","1,1210876405","-1,152799403","0,2240057729","-1,883850817"
1,0,353340,643900,194688,322600,0,0,0,168,560,375,24,1,75,0,0,0,"0,0118252904","-0,722118272","-0,528449702","-0,375248194","-1,088105004","1,2962879623","-0,616553963"
1,0,353340,2368748,194688,322600,0,0,0,2,453,288,24,1,75,0,0,0,"-0,266175192","-0,658508279","-1,070389498","0,3716381261","0,2087668797","-0,495917352","0,2119758982"
1,0,353340,1621004,194688,322600,0,0,0,0,422,245,24,1,75,0,0,0,"-0,386212345","-0,743246971","-0,981837112","-0,17670419","-0,262919219","0,2508626237","0,1038334908"
1,0,353340,871260,194696,322600,0,0,0,62,435,256,24,1,75,0,0,0,"-0,349704278","-0,819674868","-0,781824473","-0,569586765","-0,794650216","1,0190728298","-0,174020891"
1,0,353340,2587792,194696,322600,0,0,0,2,441,281,24,2,74,0,0,0,"0,438638447","-0,556290714","-0,720077297","0,8011166327","0,0796200539","-0,901662617","0,7271518016"
1,0,353340,1831880,194696,322600,0,0,0,0,412,229,24,1,75,0,0,0,"-0,411667219","-0,770882716","-1,022914245","-0,069121002","-0,105122141","0,0314129919","0,1879689273"
1,0,353340,1074568,194704,322600,0,0,0,6,422,247,24,1,75,0,0,0,"-0,400550592","-0,753364009","-0,889086075","-0,514570394","-0,638235022","0,8072336248","-0,04477913"
1,0,353340,2768320,194704,322600,0,0,0,2,461,306,24,2,74,0,0,0,"0,5015754195","-0,504775167","-0,732200486","0,959898134","0,1793153669","-1,077027289","0,7223546671"
1,0,353340,2023664,194704,322600,0,0,0,0,421,232,24,2,75,0,0,0,"0,1664885119","-0,724475083","-0,629434369","0,44105486","-0,317051689","-0,302985632","0,677076451"
1,1,353340,1269760,194712,322592,0,0,0,4,423,240,24,1,75,0,0,0,"3,1704189201","-1,603018518","-0,917525564","-4,383802638","1,3510878824","-0,249212754","0,597380598"
1,0,353340,2911052,194712,322600,0,0,0,4,449,290,24,2,74,0,0,0,"0,4718551298","-0,537914739","-0,761417186","1,0243993463","0,291254862","-1,227393443","0,7899378843"
1,0,353340,2231160,194712,322604,0,0,0,0,425,249,24,1,75,0,0,0,"-0,357311212","-0,730412513","-1,073592112","0,2164551035","0,1500841862","-0,368576507","0,2549360321"
2,0,353340,1470896,194720,322596,0,0,0,6,435,263,24,1,75,0,0,0,"-0,169656645","-0,397801332","-0,862125341","1,0997895796","3,3075743088","3,7896953013","0,5180019866"
1,0,353340,708108,194720,322604,0,0,0,2,423,237,24,1,75,0,0,0,"-0,425639488","-0,760470283","-0,837842347","-0,759545564","-0,883039412","1,1777918245","-0,128343068"
1,0,353340,2416128,194720,322604,0,0,0,0,449,282,24,1,74,0,0,0,"-0,111940823","-0,577212557","-1,108113178","0,3218853705","0,2950681965","-0,584633394","0,2175289146"
1,0,353340,1668148,194720,322604,0,0,0,0,430,244,24,1,75,0,0,0,"-0,375400053","-0,735455155","-0,984126476","-0,140290234","-0,234125775","0,2036953538","0,1062195611"
1,0,353340,917888,194728,322604,0,0,0,8,500,245,24,1,75,0,0,0,"-0,294177688","-0,685417188","-0,818736026","-0,541991991","-0,780820679","0,9769501608","-0,197977453"
1,0,353340,2641404,194728,322604,0,0,0,0,625,276,24,2,74,0,0,0,"0,7015777196","-0,383794499","-0,628544781","0,9974063998","0,0335518589","-0,931934787","0,4811992645"
1,0,353340,1890336,194728,322604,0,0,0,0,646,237,24,1,75,0,0,0,"-0,059975653","-0,538039496","-0,899521664","0,1916516895","-0,178773451","0,0060602642","-0,142939224"
1,0,353340,1130336,194736,322596,0,0,0,8,657,237,24,1,75,0,0,0,"-0,066453439","-0,545164897","-0,76574294","-0,271473194","-0,704155224","0,780839791","-0,363124625"
1,0,353340,2774564,194736,322604,0,0,0,0,690,276,25,1,74,0,0,0,"0,2822372037","0,2823158586","-1,208379192","1,0014953566","0,3799877349","-0,945670309","-0,462086722"
1,0,353340,2085128,194736,322608,0,0,0,0,667,241,24,1,75,0,0,0,"-0,018437484","-0,511570969","-0,917116","0,3384315224","-0,057787606","-0,188322284","-0,126269526"
1,0,353340,1331796,194744,322612,0,0,0,20,676,252,24,2,75,0,0,0,"0,5460603606","-0,493110813","-0,351432989","0,2776977112","-0,922300871","0,4408605012","0,092480788"
1,0,353340,2968016,194744,322612,0,0,0,0,673,263,24,1,75,0,0,0,"0,0449987687","-0,472221327","-1,04659473","0,9255456087","0,5300201635","-1,080752365","0,0744360323"
1,0,353340,2282172,194744,322612,0,0,0,0,675,235,24,1,75,0,0,0,"-0,006946861","-0,509818467","-0,944135468","0,4642404225","0,0764918399","-0,389006547","-0,080998911"
1,0,353340,1522380,194752,322612,0,0,0,10,681,242,24,1,75,0,0,0,"-0,011954933","-0,516073084","-0,809388476","0,0057953575","-0,450628587","0,3864397826","-0,302030944"
1,0,353340,760420,194752,322612,0,0,0,0,674,243,24,2,75,0,0,0,"0,5028126733","-0,478329931","-0,289221305","-0,113641837","-1,30440338","1,0193514559","-0,027045801"
1,0,353340,2475236,194752,322612,0,0,0,0,724,339,24,1,74,0,0,0,"0,3541810812","-0,244632728","-0,952934498","0,6719205887","0,1748243592","-0,59415191","-0,217542453"
1,0,353340,1715460,194760,322604,0,0,0,10,686,242,24,1,75,0,0,0,"0,0017187657","-0,5097892","-0,836512734","0,1326527301","-0,321126053","0,1907238086","-0,258927157"
1,0,353340,953524,194760,322612,0,0,0,0,668,241,24,1,75,0,0,0,"-0,057215111","-0,517471048","-0,740257742","-0,376365708","-0,831609598","0,9628266035","-0,421029289"
1,0,353340,2681784,194760,322612,0,0,0,0,530,287,25,1,74,0,0,0,"0,056209718","0,1448964166","-1,280360913","0,8073525463","0,3844822641","-0,871132607","-0,263410876"
1,0,353340,1933300,194760,322612,0,0,0,2,420,250,24,1,75,0,0,0,"-0,37492282","-0,737345831","-1,026376857","0,0267330318","-0,052301813","-0,066171244","0,1834082469"
1,0,353340,1194996,194768,322612,0,0,0,8,424,239,24,1,75,0,0,0,"-0,404156593","-0,761432104","-0,904176121","-0,442490524","-0,553070634","0,6830774153","-0,009163067"
1,0,353340,2860696,194768,322612,0,0,0,0,716,597,24,1,74,0,0,0,"0,6419089583","0,0717881893","-0,969409622","1,1779886473","0,2943596311","-0,930422206","-0,341428946"
1,0,353340,2179252,194768,322612,0,0,0,2,427,240,24,1,75,0,0,0,"-0,367634564","-0,741201035","-1,062335025","0,1784040627","0,1181320048","-0,317618706","0,2464929897"
1,0,353340,1419476,194776,322612,0,0,0,18,431,248,24,1,75,0,0,0,"-0,371399118","-0,757546757","-0,921343396","-0,275218827","-0,409304405","0,4578854098","0,0221897734"
1,0,353340,661000,194776,322612,0,0,0,0,412,236,24,1,75,0,0,0,"-0,447951827","-0,767280967","-0,837877887","-0,801897142","-0,909784333","1,2237444635","-0,120482415"
1,0,353340,2378080,194776,322612,0,0,0,2,439,279,24,2,74,0,0,0,"0,4227055309","-0,559221765","-0,687061456","0,6651952439","-0,062262201","-0,689313041","0,6795016606"
1,0,353340,1617308,194784,322612,0,0,0,6,425,235,24,1,75,0,0,0,"-0,394233868","-0,758871922","-0,9719692","-0,180290973","-0,262622332","0,2526605226","0,1049133026"
1,0,353340,858776,194784,322612,0,0,0,0,416,231,24,1,75,0,0,0,"-0,441160907","-0,768085257","-0,867104823","-0,678242386","-0,773728716","1,0219908215","-0,070131877"
1,0,353340,2571008,194784,322612,0,0,0,2,448,267,25,1,74,0,0,0,"-0,089793784","0,0394020365","-1,309552219","0,6430749031","0,3578910592","-0,774259973","-0,156006977"
1,0,353340,1810476,194792,322612,0,0,0,6,430,247,24,1,75,0,0,0,"-0,367244013","-0,737623728","-0,99679575","-0,04088002","-0,139892446","0,0594874232","0,1370626589"
1,0,353340,1053548,194792,322612,0,0,0,0,434,271,24,1,75,0,0,0,"-0,363982284","-0,699713414","-0,879792697","-0,496624726","-0,671941806","0,8351724618","-0,082049641"
1,0,353340,2757696,194792,322612,0,0,0,2,432,264,24,1,74,0,0,0,"-0,147125249","-0,613920921","-1,169830674","0,5060485379","0,5457855334","-0,938593671","0,347518502"
1,0,353340,2030940,194800,322612,0,0,0,6,568,410,24,1,75,0,0,0,"0,0230216246","-0,402624162","-0,92405192","0,3957712885","-0,146594367","-0,109662632","-0,154870129"
1,0,353340,1287388,194800,322612,0,0,0,0,431,254,24,1,75,0,0,0,"-0,379517353","-0,721814465","-0,92072381","-0,369120979","-0,501136663","0,5931131008","-0,001193647"
1,0,353340,2945296,194800,322612,0,0,0,2,462,301,24,1,74,0,0,0,"-0,055981763","-0,537976832","-1,175278216","0,6910298984","0,6388093389","-1,117115385","0,3190665794"
1,0,353340,2257456,194800,322612,0,0,0,0,417,233,24,1,75,0,0,0,"-0,389743783","-0,75455886","-1,083013242","0,2097997737","0,1801569746","-0,40023604","0,2903137332"
1,0,353340,1505872,194808,322612,0,0,0,6,429,237,24,1,75,0,0,0,"-0,391065742","-0,752516943","-0,951537644","-0,244806071","-0,341973164","0,3669432691","0,0689591809"
1,0,353340,747872,194808,322612,0,0,0,2,494,237,24,1,75,0,0,0,"-0,324298025","-0,689900642","-0,802442369","-0,668333028","-0,889620616","1,1469190057","-0,218759472"
1,0,353340,2459340,194808,322612,0,0,0,0,649,278,24,1,74,0,0,0,"0,1737128203","-0,389566103","-1,002188569","0,5297161459","0,2331764651","-0,602011898","-0,055552809"
1,0,353340,1699564,194816,322604,0,0,0,6,646,248,24,1,75,0,0,0,"-0,05513262","-0,532010987","-0,858742241","0,0888562409","-0,316862332","0,2024267581","-0,205521849"
1,0,353340,941316,194816,322612,0,0,0,2,665,242,24,1,75,0,0,0,"-0,062334692","-0,520327497","-0,736211105","-0,383422333","-0,83984994","0,9749341026","-0,421053623"
1,0,353340,2654960,194816,322612,0,0,0,0,666,271,25,1,74,0,0,0,"0,233931332","0,2554364087","-1,202203355","0,8992366772","0,3115975837","-0,828683966","-0,451658111"
1,0,353340,1906688,194824,322604,0,0,0,6,614,234,24,2,75,0,0,0,"0,4447030694","-0,545420519","-0,493591587","0,5532861404","-0,489543956","-0,157014956","0,3626273609"
1,0,353340,1153064,194824,322612,0,0,0,2,659,239,24,1,75,0,0,0,"-0,067460091","-0,528009213","-0,772805185","-0,258034457","-0,690743338","0,7580231684","-0,354390383"
1,0,353340,2793252,194824,322612,0,0,0,0,677,275,24,1,75,0,0,0,"0,0546494178","-0,451895062","-1,013244811","0,8319199938","0,4011939154","-0,900001818","0,0143455909"
1,0,353340,2109644,194832,322612,0,0,0,6,692,280,24,1,75,0,0,0,"0,061179601","-0,445308687","-0,890470908","0,4241224908","-0,076457852","-0,201332096","-0,194620948"
1,0,353340,1353712,194832,322612,0,0,0,2,672,235,24,1,75,0,0,0,"-0,046297333","-0,519037016","-0,79728504","-0,123243088","-0,557479461","0,5548167323","-0,31727061"
1,0,353340,2993328,194832,322612,0,0,0,0,696,280,24,1,74,0,0,0,"0,2621082277","-0,338137311","-1,058047139","0,9130724482","0,5748212776","-1,13830403","0,0137359866"
1,0,353340,2317520,194840,322616,0,0,0,6,693,256,24,1,75,0,0,0,"0,0428013485","-0,472485337","-0,926380602","0,5315517098","0,0787595897","-0,417980785","-0,119909653"
1,0,353340,1565936,194840,322616,0,0,0,2,689,251,24,1,75,0,0,0,"0,0033336169","-0,481312583","-0,817604267","0,0434181413","-0,429580375","0,3447977492","-0,301246177"
1,0,353340,819708,194840,322616,0,0,0,0,635,259,24,1,75,0,0,0,"-0,093595839","-0,52438387","-0,732703269","-0,471857242","-0,918679481","1,0981104867","-0,422273188"
1,0,353340,2535972,194840,322620,0,0,0,0,441,272,24,1,74,0,0,0,"-0,135884821","-0,592093174","-1,130142105","0,3809392137","0,3853697163","-0,710235259","0,2725532345"
1,0,353340,1779536,194848,322620,0,0,0,10,436,245,24,1,75,0,0,0,"-0,362192622","-0,738929304","-0,982888167","-0,052808936","-0,163605085","0,0912602788","0,1201022828"
1,0,353340,1024864,194848,322620,0,0,0,0,419,244,24,1,75,0,0,0,"-0,419387304","-0,74565852","-0,887307744","-0,55627933","-0,669613509","0,8561305381","-0,041565584"
1,0,353340,2737508,194848,322620,0,0,0,0,445,282,24,2,74,0,0,0,"0,4430777579","-0,541644956","-0,739671205","0,8999969845","0,1784275192","-1,053701014","0,7650463139"
1,0,353340,1976724,194856,322620,0,0,0,10,436,254,24,1,75,0,0,0,"-0,34570978","-0,726113668","-1,011673793","0,0814151676","-0,034090874","-0,107357826","0,1632970802"
1,0,353340,1218964,194856,322620,0,0,0,0,406,228,24,1,75,0,0,0,"-0,449809994","-0,77624642","-0,927449558","-0,462068093","-0,521884241","0,6533298141","0,0425662286"
1,0,353340,2859576,194856,322624,0,0,0,0,442,281,24,1,75,0,0,0,"-0,281461916","-0,665090595","-1,152365012","0,664309838","0,5520479812","-0,998841762","0,367981882"
1,0,353340,2176160,194864,322624,0,0,0,16,418,244,24,2,75,0,0,0,"0,1818216942","-0,730780046","-0,629573638","0,5636212674","-0,221490422","-0,456033177","0,7002088304"
1,0,353340,1414620,194864,322624,0,0,0,0,417,248,24,1,75,0,0,0,"-0,405080454","-0,739336928","-0,947799373","-0,30722874","-0,40480195","0,4602156509","0,0593355174"
1,0,353340,654844,194864,322624,0,0,0,0,442,279,24,1,75,0,0,0,"-0,360371835","-0,682320042","-0,810201998","-0,732549601","-0,953241131","1,2433857426","-0,202661553"
1,0,353340,2364056,194872,322624,0,0,0,10,457,290,25,1,74,0,0,0,"-0,058031007","0,0656713373","-1,256496286","0,5526687833","0,197515149","-0,557520159","-0,248585305"
1,0,353340,1604280,194872,322624,0,0,0,0,425,241,24,1,75,0,0,0,"-0,394944358","-0,738899558","-0,973907846","-0,187119171","-0,275007814","0,26683061","0,1036023837"
1,0,353340,854712,194872,322624,0,0,0,0,426,252,24,1,75,0,0,0,"-0,407208696","-0,729383963","-0,854933339","-0,648934237","-0,793892074","1,0318723542","-0,102613873"
1,0,353340,2576760,194880,322624,0,0,0,8,448,289,24,2,74,0,0,0,"0,4523473199","-0,542642565","-0,701421227","0,8161183117","0,0620204614","-0,888149284","0,7063522736"
1,0,353340,1824924,194880,322624,0,0,0,0,423,241,24,1,75,0,0,0,"-0,390577848","-0,739006647","-1,009105018","-0,049292505","-0,123396067","0,0420876554","0,1640264525"
1,0,353340,1073684,194880,322624,0,0,0,0,423,228,24,1,75,0,0,0,"-0,431039341","-0,760290188","-0,894843852","-0,538146517","-0,629246032","0,8033909874","-0,019215715"
1,0,353340,2773740,194880,322624,0,0,0,2,527,275,24,1,74,0,0,0,"0,0007047865","-0,507111332","-1,11531424","0,6157922058","0,5055710388","-0,939590152","0,2060460505"
1,0,353340,2021248,194888,322624,0,0,0,6,623,247,23,2,75,0,0,0,"0,4367131953","-1,153616043","-0,324309209","0,4107521345","-0,372125948","-0,241182815","0,7979615231"
1,0,353340,1263488,194888,322624,0,0,0,0,650,243,24,1,75,0,0,0,"-0,07619687","-0,525334827","-0,79503989","-0,193605096","-0,61370118","0,6450813982","-0,312878138"
1,0,353340,2899964,194888,322624,0,0,0,2,672,274,24,1,74,0,0,0,"0,2156511558","-0,370051278","-1,054219616","0,8280034795","0,5249255821","-1,048127585","0,0295150381"
1,0,353340,2220564,194896,322624,0,0,0,12,677,238,24,1,75,0,0,0,"-0,003369974","-0,518093677","-0,915018479","0,4427896153","0,0290794206","-0,325595679","-0,109205023"
1,0,353340,1465092,194896,322624,0,0,0,0,665,229,24,1,75,0,0,0,"-0,06319177","-0,526898306","-0,820395248","-0,066812288","-0,475000304","0,4389712259","-0,269263905"
1,0,353340,701452,194896,322624,0,0,0,2,676,241,24,1,75,0,0,0,"-0,059189946","-0,509923318","-0,691093944","-0,525422102","-1,00894622","1,2199780513","-0,496317842"
1,0,353340,2413316,194904,322624,0,0,0,6,693,287,24,2,74,0,0,0,"0,8006683452","-0,310495217","-0,541911238","0,9342502706","-0,162353355","-0,688476753","0,3125344381"
1,0,353340,1651776,194904,322624,0,0,0,0,699,313,24,2,75,0,0,0,"0,64138","-0,35616073","-0,397304074","0,5477072573","-0,748310684","0,131115892","0,1081307361"
1,0,353340,892000,194904,322624,0,0,0,2,666,236,24,1,75,0,0,0,"-0,073121739","-0,524020097","-0,726990334","-0,41921302","-0,87132268","1,0236358379","-0,427526288"
1,0,353340,2599188,194912,322616,0,0,0,6,702,269,24,1,74,0,0,0,"0,2445656501","-0,355433779","-0,986523737","0,6640684589","0,3076462057","-0,73908124","-0,09046059"
1,0,353340,1851692,194912,322616,0,0,0,0,676,253,24,1,75,0,0,0,"-0,007715237","-0,483496985","-0,86963595","0,2131290474","-0,22984809","0,052513014","-0,206349186"
1,0,353340,1098124,194912,322624,0,0,0,2,681,250,24,1,75,0,0,0,"-0,028837032","-0,490737346","-0,747895082","-0,260321997","-0,745530812","0,8191118241","-0,408354563"
1,0,353340,2770244,194920,322624,0,0,0,6,705,296,24,1,74,0,0,0,"0,2845129763","-0,31753422","-1,006166405","0,8032816902","0,407651008","-0,906743956","-0,074874136"
1,0,353340,2070916,194920,322624,0,0,0,0,673,239,24,1,75,0,0,0,"-0,020447126","-0,501924599","-0,907642255","0,3344856328","-0,070719982","-0,174034015","-0,132033105"
1,0,353340,1313140,194920,322624,0,0,0,2,626,246,24,1,75,0,0,0,"-0,106614372","-0,545991522","-0,812452027","-0,178965669","-0,570847716","0,5918621989","-0,268812831"
1,0,353340,2949820,194920,322624,0,0,0,0,438,272,25,1,74,0,0,0,"-0,092725823","0,0467340277","-1,37223492","0,8780856775","0,6175650649","-1,160333073","-0,042364448"
1,0,353340,2268372,194928,322624,0,0,0,8,425,241,24,1,75,0,0,0,"-0,370315762","-0,744995745","-1,066215949","0,2410126818","0,1773191325","-0,408680509","0,2705456765"
1,0,353340,1512692,194928,322624,0,0,0,2,420,240,24,1,75,0,0,0,"-0,407960164","-0,746675639","-0,959016146","-0,248323733","-0,335411608","0,3589658319","0,0876913882"
1,0,353340,753168,194928,322624,0,0,0,0,422,229,24,1,75,0,0,0,"-0,44457946","-0,760489346","-0,844379553","-0,74036018","-0,848765321","1,1293712973","-0,10068059"
1,0,353340,2487596,194936,322624,0,0,0,8,584,489,24,1,74,0,0,0,"0,312634551","-0,196526976","-0,991357176","0,7167566618","0,1601320523","-0,593382082","-0,150590549"
1,0,353340,1754996,194936,322624,0,0,0,2,533,373,24,1,75,0,0,0,"-0,086842439","-0,472478127","-0,909098145","0,1478306217","-0,298433113","0,1575079462","-0,134839057"
1,0,353340,995456,194936,322624,0,0,0,0,407,238,24,1,75,0,0,0,"-0,448469805","-0,761555561","-0,888516743","-0,591395443","-0,68146586","0,8827970206","-0,024001188"
1,0,353340,2709732,194944,322624,0,0,0,6,442,291,25,1,74,0,0,0,"-0,072060008","0,063907531","-1,321521623","0,755536494","0,4399163479","-0,911298209","-0,132552126"
1,0,353340,1950960,194944,322624,0,0,0,2,385,207,24,1,75,0,0,0,"-0,48134435","-0,817267173","-1,052267437","-0,03754489","-0,000990605","-0,099034316","0,2829370124"
