runnable_processes,blocked_processes,swap_used,free_memory,buffer_memory,page_cache,swap_in,swap_out,blocks_in,blocks_out,interrupts,context_switches,user_cpu,system_cpu,idle_cpu,io_wait,steal_time,guest_time,Principale1,Principale2,Principale3,Principale4,Principale5,Principale6,Principale7,Principale8,Principale9,Principale10,Principale11,Principale12,Principale13,Principale14,Principale15,Principale16
1,0,338672,535944,200228,376168,0,0,0,0,636,209,24,1,75,0,0,0,"-0,812992874","0,3723285962","1,3623492885","-1,27940176","-0,632275133","1,0282206416","-0,357029877","0,2331454143","-0,297049249","0,076599069","0,132597887","-0,166354702","-0,183808894","-0,046626734","0,0562878557","-0,072702603"
1,0,338672,2248160,200236,376168,0,0,0,6,674,250,24,1,74,0,0,0,"-0,482321119","0,5496835685","1,1071156275","-0,180910403","0,544423795","-0,737541256","-0,030632938","0,4126390268","-0,539524389","0,1099604766","0,1547878744","-0,02082096","-0,109923326","-0,160089126","0,072197352","-0,253234065"
1,0,338672,1484288,200236,376168,0,0,0,2,656,212,24,1,75,0,0,0,"-0,746905661","0,3985737758","1,2293424677","-0,655958602","0,0043637423","0,0670047609","-0,144012844","0,3289188909","-0,432639448","0,1487748682","0,1860410409","-0,17216285","-0,139514209","-0,052620919","0,0116649996","-0,009555095"
1,0,338672,714304,200236,376168,0,0,0,0,653,209,24,1,75,0,0,0,"-0,782306405","0,3899063291","1,3442926434","-1,150856213","-0,518383598","0,8491239519","-0,335164238","0,2521680335","-0,355228982","0,1118766899","0,1754037779","-0,174091586","-0,185185011","-0,042009061","0,0488020109","-0,062140096"
1,0,338672,2422348,200244,376168,0,0,0,8,708,271,25,1,74,0,0,0,"-0,365843499","1,2422889575","0,9274348835","0,2217897731","0,584075497","-0,933827887","-0,484348644","0,602432122","-0,028786833","0,078826581","0,0578292012","-0,365418778","-0,472861659","0,2640419425","0,1737303652","-0,066924836"
1,0,338672,1666660,200244,376168,0,0,0,2,413,215,24,1,75,0,0,0,"-1,092948196","0,1739632839","1,06650955","-0,760808637","0,2401152488","-0,151557938","0,2534938353","0,3232862726","0,1471453179","-0,236934287","-0,398729432","-0,059282546","0,0443502267","-0,151199882","0,0088992506","0,0238423554"
1,0,338672,900804,200244,376168,0,0,0,0,380,209,24,1,75,0,0,0,"-1,175410151","0,1332153821","1,1635699042","-1,283811936","-0,264155438","0,6215402824","0,1096989694","0,2434793852","0,2966534141","-0,321378118","-0,479331017","-0,050255215","0,0129301986","-0,147566134","0,0491066638","-0,027660966"
1,0,338672,2544112,200252,376172,0,0,0,8,427,264,25,1,74,0,0,0,"-0,780680709","0,9689068612","0,7510754145","0,0331962183","0,8018022707","-1,098225059","-0,038285358","0,5854869022","0,6463779172","-0,368370827","-0,611566405","-0,243975073","-0,288362146","0,1663963106","0,1825168554","-0,039859697"
1,0,338672,1791876,200252,376172,0,0,0,2,399,232,24,1,75,0,0,0,"-1,090550177","0,1830139132","1,0426317112","-0,676653674","0,3224026413","-0,277147977","0,290993909","0,3369852767","0,1759005047","-0,258519237","-0,443191433","-0,037806662","0,098441204","-0,183063966","-0,009138466","0,0425005699"
1,0,338672,1037956,200252,376172,0,0,0,0,412,241,24,1,75,0,0,0,"-1,088659157","0,2045119563","1,1662006004","-1,134145635","-0,203660961","0,4934992179","0,0698154826","0,2654008306","0,2167603002","-0,27196571","-0,423904426","-0,036430021","0,0690382165","-0,184290343","0,0172876078","-0,003864221"
1,0,338672,2675476,200260,376172,0,0,0,6,456,300,24,1,74,0,0,0,"-0,731792118","0,4094149409","0,9292174805","-0,058598234","0,9089302696","-1,19147332","0,3516343052","0,4412807914","-0,02708259","-0,236842391","-0,400858608","0,1224133762","0,1739180325","-0,321545853","0,0217096531","-0,180176635"
1,0,338672,1990212,200260,376172,0,0,0,2,399,233,24,1,75,0,0,0,"-1,082919901","0,1858901074","1,0121956849","-0,550057162","0,4572718557","-0,478700699","0,3418059247","0,3564465592","0,1578509333","-0,250116116","-0,441855118","-0,036984008","0,1120889353","-0,186544378","-0,017771839","0,0562971883"
1,0,338672,1234516,200260,376172,0,0,0,8,558,236,24,1,75,0,0,0,"-0,870186517","0,3254333111","1,2257621595","-0,873217374","-0,135342889","0,3128439854","-0,093254942","0,3027038842","-0,154384261","-0,029149366","-0,067464118","-0,098847709","-0,045741811","-0,127754257","-0,002146743","-0,004893719"
1,0,338672,2857004,200268,376172,0,0,0,6,663,257,25,1,75,0,0,0,"-0,601774737","1,1013652389","0,855919308","0,5073089104","0,8613054499","-1,346921989","-0,270307893","0,6377857647","0,0420823778","0,1192964502","0,0173038901","-0,482510915","-0,365472412","0,3137890591","0,0434547458","0,2717537974"
1,0,338672,2125640,200268,376172,0,0,0,2,668,254,24,1,75,0,0,0,"-0,661873615","0,4676650831","1,1449227932","-0,195033371","0,4127177175","-0,574549873","-0,0324255","0,399626126","-0,506633558","0,1852762764","0,1916289992","-0,14044485","-0,018684099","-0,117019665","-0,047348498","0,0549701274"
1,0,338672,1369960,200268,376172,0,0,0,0,629,208,24,2,75,0,0,0,"-0,241850328","0,4041502874","1,6472244027","-0,381524388","-0,39595549","0,0373307953","0,3266149572","-1,603277933","0,0259503172","0,2133732305","0,0483408653","-0,285289835","-0,316921213","0,1019137363","0,0350782685","0,0642128932"
1,0,338672,618408,200276,376164,0,0,0,6,645,209,24,1,75,0,0,0,"-0,795999545","0,3736274042","1,3627446134","-1,212892511","-0,581235094","0,9455876711","-0,352682228","0,2457292951","-0,31978922","0,0924388068","0,1580892328","-0,162547914","-0,197079738","-0,049542258","0,0460402225","-0,067226286"
1,0,338672,2337604,200276,376172,0,0,0,2,686,256,24,2,75,0,0,0,"-0,07096984","0,5214803302","1,5400941102","0,3351406986","0,2109646097","-0,928449004","0,4497767906","-1,494366792","-0,186459014","0,3345182463","0,1583700468","-0,26819023","-0,198225217","0,0431243304","-0,047377583","0,1498207334"
1,0,338672,1583964,200276,376172,0,0,0,0,659,210,25,1,75,0,0,0,"-0,707349674","1,0401902758","1,0357249141","-0,356382286","0,0208395386","-0,063051493","-0,546705202","0,5023142663","0,1511430981","0,0718303994","0,033182324","-0,525740245","-0,528885898","0,3950599494","0,1427063117","0,1621548397"
1,0,338672,830396,200284,376172,0,0,0,6,671,237,24,1,75,0,0,0,"-0,719890118","0,4348060408","1,3497308527","-1,025590843","-0,464524296","0,7396978832","-0,360758901","0,2736537385","-0,393447919","0,1364548502","0,2025283547","-0,149634052","-0,141244113","-0,083169722","0,0144904524","-0,040123055"
1,0,338672,2547632,200284,376172,0,0,0,2,693,260,24,2,75,0,0,0,"-0,049363892","0,5347880402","1,5122905013","0,4787033757","0,3488550846","-1,140261954","0,4907219353","-1,472573605","-0,221725207","0,3539699135","0,1744608051","-0,26791679","-0,182121764","0,037761369","-0,059089343","0,1654404573"
1,0,338672,1788108,200284,376172,0,0,0,0,411,210,24,1,75,0,0,0,"-1,099999761","0,1712571751","1,0441662383","-0,692553137","0,3267667001","-0,276644633","0,2953164172","0,3330210437","0,1388865369","-0,232757872","-0,395959086","-0,063508305","0,0450554175","-0,146374408","0,0125636967","0,0297421372"
1,0,338672,1034476,200292,376172,0,0,0,8,380,215,24,2,75,0,0,0,"-0,606773675","0,1632810798","1,5721253423","-0,807718744","-0,514575353","0,3457203668","0,5880565134","-1,654371163","0,678177363","-0,208799363","-0,556836447","-0,156270224","-0,165555471","-0,005799185","0,0397494886","0,0662960279"
1,0,338672,2672008,200292,376172,0,0,0,2,418,249,24,1,74,0,0,0,"-0,847600515","0,3174517199","0,8951489026","-0,152433991","0,9535333178","-1,204655689","0,4568866362","0,4263459742","0,0466419024","-0,283590294","-0,452808676","0,0917179007","0,0950205322","-0,259785648","0,070896421","-0,20452556"
1,0,338672,1991112,200292,376172,0,0,0,0,393,216,24,1,75,0,0,0,"-1,112971874","0,1633552037","1,0039073836","-0,574332953","0,4703339747","-0,48433704","0,3688903466","0,3520140175","0,1662604816","-0,254554019","-0,441505487","-0,050112059","0,0822911723","-0,164136634","0,0002421621","0,047984276"
1,0,338672,1231540,200300,376172,0,0,0,6,404,263,24,1,75,0,0,0,"-1,06823654","0,2178632936","1,1439795451","-0,990009837","-0,081356354","0,3003259866","0,1075724689","0,2908369892","0,2328573996","-0,284482109","-0,454405787","-0,005654273","0,1221675394","-0,227109578","-0,01467911","0,0221749608"
1,0,338672,2858728,200300,376172,0,0,0,2,426,256,24,2,75,0,0,0,"-0,434174382","0,2799294263","1,3150014338","0,4259876126","0,6876385397","-1,494661145","0,9631095581","-1,469219979","0,4026264054","-0,063099749","-0,461432439","-0,15025765","0,0102609686","-0,060992191","-0,060544844","0,2056499068"
1,0,338672,2176976,200300,376172,0,0,0,0,392,207,24,1,75,0,0,0,"-1,118351149","0,1527663819","0,973011293","-0,466988809","0,6028598655","-0,675550234","0,427062845","0,36847093","0,1483525841","-0,245712858","-0,435431208","-0,05764188","0,0739717939","-0,15307645","0,0001512482","0,0556639932"
1,0,338672,1413104,200308,376172,0,0,0,6,578,227,25,1,75,0,0,0,"-0,811155515","0,9752246039","1,0281906541","-0,515305398","-0,068934698","0,1033142357","-0,493509889","0,4842746369","0,3781801534","-0,073336062","-0,173185388","-0,466194697","-0,457653472","0,3356697836","0,13112271","0,1670150722"
1,0,338672,647216,200308,376172,0,0,0,4,654,230,23,2,75,0,0,0,"-0,242284131","-0,190671078","1,9610782343","-1,026075967","-0,863497985","0,8092891322","0,5088648368","-1,82956373","-0,555445279","0,3024670359","0,2552799439","0,0796066076","0,0559399608","-0,364719405","-0,086490232","-0,139478883"
1,0,338672,2362584,200308,376172,0,0,0,0,683,256,25,1,74,0,0,0,"-0,428020015","1,2144436558","0,9119465019","0,1384219868","0,563791414","-0,880178634","-0,441177275","0,5871927674","0,0289916002","0,0428689685","0,0132656242","-0,372999086","-0,477961618","0,2784760399","0,203240934","-0,076532284"
1,0,338672,1603060,200316,376164,0,0,0,6,646,222,24,1,75,0,0,0,"-0,747736876","0,398853695","1,2136844935","-0,575082909","0,0832737817","-0,053121438","-0,109218027","0,3438073598","-0,409033299","0,1336850549","0,1613356769","-0,151811737","-0,112396187","-0,078363393","-0,003264835","0,0055046208"
1,0,338672,847380,200316,376172,0,0,0,2,658,210,24,1,75,0,0,0,"-0,77175549","0,3964726173","1,3308168514","-1,058438633","-0,431278092","0,7144780437","-0,308434242","0,2672298542","-0,374563167","0,1247827204","0,1935017652","-0,170520749","-0,183482922","-0,047649406","0,0429330597","-0,052242883"
1,0,338672,2556148,200316,376172,0,0,0,0,685,250,24,2,75,0,0,0,"-0,074296022","0,5191170013","1,5029945811","0,4647165941","0,3640509297","-1,152376717","0,51628312","-1,475276675","-0,206691412","0,3448112329","0,1649907087","-0,273970899","-0,194754612","0,0489745517","-0,046933443","0,1615529907"
1,0,338672,1791268,200324,376172,0,0,0,6,661,213,24,1,75,0,0,0,"-0,729663274","0,4034587843","1,1914325348","-0,451576947","0,209988516","-0,24451857","-0,073656566","0,3620702903","-0,466388501","0,1684951033","0,2059105085","-0,166531296","-0,131525026","-0,061143157","-0,003925429","0,0120494175"
1,0,338672,1033508,200324,376172,0,0,0,2,656,206,24,1,75,0,0,0,"-0,773030244","0,3911566901","1,3002432933","-0,946625777","-0,300963737","0,523961942","-0,253316238","0,2844615574","-0,388300722","0,130718902","0,19355458","-0,173182578","-0,180137556","-0,044380774","0,0388592572","-0,041780491"
1,0,338672,2674036,200324,376172,0,0,0,0,711,273,25,1,74,0,0,0,"-0,358092204","1,2647529152","0,882651415","0,3791089463","0,7537214046","-1,189401917","-0,416049419","0,6231333853","-0,062452221","0,097328332","0,0718083812","-0,370655926","-0,441961197","0,2606061016","0,1767043295","-0,048803114"
1,0,338672,1974508,200332,376164,0,0,0,8,420,215,24,1,75,0,0,0,"-1,07281861","0,1763123001","1,031682841","-0,553181246","0,4457233726","-0,463846396","0,3203321981","0,3577136757","0,1097448251","-0,214461819","-0,373421378","-0,053442242","0,0450473026","-0,158672765","-0,008854135","0,0448777823"
1,0,338672,1220776,200332,376176,0,0,0,2,387,208,24,1,75,0,0,0,"-1,158047732","0,1407629806","1,1220471519","-1,073345659","-0,049200879","0,2965843954","0,1841120409","0,2765825294","0,2543984411","-0,296556373","-0,45300217","-0,049359419","0,0196796596","-0,151337192","0,0374078098","-0,006499417"
1,0,338672,2842284,200332,376176,0,0,0,0,409,255,24,1,75,0,0,0,"-1,01850881","0,2342111102","0,8887586018","0,0199552534","1,0218298488","-1,33945497","0,5321269168","0,4430129851","0,0619314545","-0,201641077","-0,421979814","-0,022939594","0,2059230803","-0,224662093","-0,064790422","0,1245988808"
1,0,338672,2169032,200340,376176,0,0,0,6,396,233,25,1,75,0,0,0,"-1,04586131","0,8168205849","0,8113824296","-0,197865481","0,5284299483","-0,689636925","-0,037669327","0,5409406904","0,7563203551","-0,336145673","-0,607371505","-0,378448073","-0,275941723","0,2500358502","0,101619968","0,235459982"
1,0,338672,1405160,200340,376176,0,0,0,2,390,214,24,2,75,0,0,0,"-0,585587511","0,1851747398","1,513888806","-0,570235689","-0,265111947","-0,030456115","0,677260699","-1,620885105","0,6153422761","-0,173810802","-0,52544238","-0,16671534","-0,142405119","-0,002593331","0,0357365364","0,0898759324"
1,0,338672,639272,200340,376176,0,0,0,0,382,197,24,1,75,0,0,0,"-1,19908795","0,1218220014","1,2053224798","-1,459119341","-0,437741562","0,8849115632","0,0523490981","0,2166138424","0,3164537229","-0,326375986","-0,460674892","-0,057486149","-0,031279108","-0,131547929","0,0735740302","-0,050613422"
1,0,338672,2354972,200348,376180,0,0,0,6,443,290,24,1,74,0,0,0,"-0,776874896","0,3856360894","0,971969151","-0,282991818","0,700951131","-0,86972991","0,2986975876","0,4075225415","0,0354084425","-0,269192746","-0,420760843","0,123555314","0,1410586667","-0,313314913","0,0470827843","-0,204848737"
1,0,338672,1599544,200348,376180,0,0,0,4,541,227,24,2,75,0,0,0,"-0,342939659","0,3426564777","1,572758721","-0,292913672","-0,210191596","-0,204368682","0,4951643718","-1,583759762","0,2334001198","0,074661715","-0,169694823","-0,221693864","-0,210028771","0,0324785214","0,0105267571","0,0977513243"
1,0,338672,831576,200348,376180,0,0,0,0,650,211,24,1,75,0,0,0,"-0,785328123","0,3943561554","1,3274247237","-1,076358017","-0,438960087","0,7295135436","-0,299252621","0,26403517","-0,353401008","0,1117001491","0,1758871664","-0,16674247","-0,173380898","-0,052437021","0,0472673032","-0,05184073"
1,0,338672,2541936,200356,376180,0,0,0,12,694,264,25,1,74,0,0,0,"-0,392837","1,2188633396","0,9072131781","0,2819785951","0,6748788117","-1,05921997","-0,427145741","0,6142586903","-6,150852e-6","0,0617403255","0,0381660586","-0,356878211","-0,480594096","0,260594385","0,1738168514","-0,060276185"
1,0,338672,1778056,200356,376180,0,0,0,10,646,212,23,2,75,0,0,0,"-0,233896216","-0,220626437","1,7860614984","-0,330778817","-0,077946122","-0,346129441","0,8266716717","-1,719879494","-0,641896956","0,341255943","0,2606537224","0,0733932548","0,0760469808","-0,355733049","-0,125137544","-0,072660313"
1,0,338672,1020296,200356,376180,0,0,0,0,647,210,24,1,75,0,0,0,"-0,78464083","0,3918421702","1,2964441694","-0,960692088","-0,308124023","0,5368847394","-0,244754654","0,2819287741","-0,36388592","0,1153528281","0,1713829069","-0,166306536","-0,162620285","-0,054014867","0,040714605","-0,03951484"
1,0,338672,2674064,200364,376180,0,0,0,6,696,266,24,1,74,0,0,0,"-0,423234239","0,5978553771","1,0591687853","0,1265994868","0,8149587758","-1,164584897","0,0367726357","0,45936961","-0,622566756","0,1600494326","0,2087473249","-0,01241101","-0,066802277","-0,185057448","0,0467264249","-0,216761746"
1,0,338672,1962448,200364,376180,0,0,0,2,656,211,24,1,75,0,0,0,"-0,737076584","0,40515294","1,1579086662","-0,353369179","0,3305390478","-0,41999933","-0,01555171","0,3756808382","-0,472625946","0,1699928089","0,1997666648","-0,168877757","-0,115522961","-0,061171653","-0,001744624","0,0230342291"
1,0,338672,1204672,200364,376180,0,0,0,0,650,215,24,1,75,0,0,0,"-0,768660806","0,4024347045","1,270581613","-0,835992097","-0,186472386","0,3508317323","-0,205582242","0,3010071237","-0,38657412","0,126957439","0,176938141","-0,163287352","-0,14307484","-0,062171162","0,0293729158","-0,024739699"
1,0,338672,2834432,200372,376180,0,0,0,6,686,252,24,2,74,0,0,0,"0,1071535209","0,6049380291","1,4438240611","0,5816774749","0,6001072651","-1,473415417","0,5608478433","-1,445097743","-0,234464712","0,2659261931","0,119329185","-0,141482324","-0,265218257","-0,011416442","0,0624100306","-0,131671883"
1,0,338672,2156836,200372,376180,0,0,0,2,439,225,24,1,75,0,0,0,"-1,032455882","0,2188963985","1,0097046127","-0,415223938","0,5561324512","-0,644750743","0,3372781279","0,3756348426","0,0461304984","-0,176012864","-0,330330715","-0,058105012","0,0753180015","-0,166277322","-0,014534565","0,0610400312"
1,0,338672,1401148,200372,376180,0,0,0,0,400,230,24,1,75,0,0,0,"-1,111112744","0,1862196033","1,1038709031","-0,925824685","0,0553127629","0,1196019659","0,1947686837","0,2980900848","0,2132215239","-0,272573213","-0,433249539","-0,036661696","0,0727272134","-0,181305295","0,0166215611","0,0166017228"
1,0,338672,649328,200380,376180,0,0,0,12,440,309,24,1,75,0,0,0,"-0,985076474","0,2985592641","1,2719443072","-1,270909756","-0,523526237","0,9075981062","-0,141163121","0,2494511469","0,2241879281","-0,265939073","-0,399809659","0,0291035728","0,1520872451","-0,283995068","-0,033719534","0,0063621383"
1,0,338672,2358516,200380,376180,0,0,0,2,409,244,25,1,74,0,0,0,"-0,844318343","0,9397324932","0,7619681947","-0,12612731","0,6943669866","-0,916858357","-0,033466774","0,5592843807","0,7016024442","-0,397941825","-0,631979609","-0,254325771","-0,321165915","0,1877244323","0,2208872662","-0,060321133"
1,0,338672,1598732,200380,376180,0,0,0,0,389,211,23,2,75,0,0,0,"-0,6231716","-0,449618147","1,6592604608","-0,690707248","-0,079527439","-0,199856039","1,163394901","-1,768483874","-0,002679737","-0,077914162","-0,355855067","0,1800089511","0,2581583088","-0,446161887","-0,094220747","-0,064488951"
1,0,338672,832876,200388,376180,0,0,0,10,407,228,24,1,75,0,0,0,"-1,118379619","0,1713065973","1,2079566517","-1,271508313","-0,33634685","0,6983590073","0,0304756599","0,249164563","0,2581454648","-0,289441015","-0,41852387","-0,029549445","0,0114683162","-0,177285043","0,0276778502","-0,022260299"
1,0,338672,2546568,200388,376184,0,0,0,2,426,267,24,2,74,0,0,0,"-0,269090381","0,3825608076","1,3422018471","0,1725466777","0,5160170943","-1,213471177","0,8536222439","-1,498341999","0,4326172751","-0,169345522","-0,517694016","-0,013221383","-0,063399027","-0,128613641","0,0760409821","-0,121752335"
1,0,338672,1782688,200388,376184,0,0,0,0,509,215,24,1,75,0,0,0,"-0,955892382","0,2738603862","1,1029367859","-0,599749486","0,273779789","-0,256762225","0,1498216791","0,3433775012","-0,094555815","-0,075773111","-0,156188887","-0,09942004","-0,012919898","-0,121512921","0,0105123225","0,025275837"
1,0,338672,1020832,200396,376184,0,0,0,6,650,223,24,1,75,0,0,0,"-0,764484897","0,4028328873","1,3085396091","-0,938063292","-0,317605574","0,5396344746","-0,265081006","0,288145336","-0,359996013","0,1145274156","0,1718311691","-0,148380806","-0,147903166","-0,077312306","0,0232426302","-0,032103407"
1,0,338672,2675364,200396,376184,0,0,0,2,689,253,25,1,74,0,0,0,"-0,414604695","1,2185308898","0,8706675217","0,3413137598","0,77545111","-1,198407994","-0,365350635","0,6191631382","-0,010833844","0,0662782396","0,0385803168","-0,373364692","-0,475313418","0,2773993362","0,1934544058","-0,056842121"
1,0,338672,1959652,200396,376184,0,0,0,0,652,208,24,1,75,0,0,0,"-0,748783025","0,4019138619","1,1539352255","-0,363541467","0,3321593987","-0,4185157","-0,005137641","0,3734616734","-0,463889448","0,1649867207","0,1947673062","-0,170507845","-0,116195061","-0,0586699","0,0051533806","0,0218308331"
1,0,338672,1197780,200404,376184,0,0,0,6,666,231,24,1,75,0,0,0,"-0,726417321","0,4294023184","1,2916177991","-0,802976662","-0,208784676","0,3636023036","-0,249449839","0,3082884416","-0,412800498","0,1460471108","0,2064324525","-0,148597739","-0,131134409","-0,084918478","0,0094430089","-0,017258832"
1,0,338672,2820884,200404,376184,0,0,0,8,703,251,24,2,74,0,0,0,"0,1300439127","0,6176821973","1,4583601245","0,5898383844","0,5830224735","-1,457554427","0,5326528263","-1,443617196","-0,272139781","0,2923200821","0,163103853","-0,146704314","-0,284030533","-0,00598011","0,0617714706","-0,134067469"
1,0,338672,2141240,200404,376184,0,0,0,0,645,208,25,0,75,0,0,0,"-1,271733591","1,0002461613","0,526508613","-0,395017123","0,745144616","-0,491495416","-0,831349253","2,4719303824","-0,245638118","-0,037274817","0,0918117405","-0,395874895","-0,309043264","0,2236538577","0,1167551891","0,1195282033"
1,0,338672,1377360,200412,376184,0,0,0,6,664,222,24,2,75,0,0,0,"-0,178108114","0,4504004919","1,6786623716","-0,323166953","-0,417084363","0,0374424372","0,2634307503","-1,592679447","-0,044379337","0,2643976606","0,1327827759","-0,276920137","-0,322957231","0,0841949838","0,0201100433","0,0711468521"
1,0,338672,619696,200412,376184,0,0,0,2,669,215,24,1,75,0,0,0,"-0,762216966","0,4149827431","1,3755023774","-1,186320864","-0,595621601","0,9484119613","-0,385606245","0,2474202114","-0,374096024","0,1313936525","0,2217546867","-0,166851093","-0,1946035","-0,053628716","0,0521398051","-0,064545517"
1,0,338672,2331476,200412,376184,0,0,0,0,605,270,24,1,74,0,0,0,"-0,568881289","0,5255650925","1,0563975525","-0,17482257","0,6211684245","-0,828107412","0,0827125452","0,4145071572","-0,368674786","-0,000698252","-0,011713341","0,0287163697","-0,004964648","-0,221843893","0,0709617476","-0,229734619"
1,0,338672,1571700,200420,376176,0,0,0,88,398,236,24,1,75,0,0,0,"-1,058719499","0,0561230713","1,1836448234","-0,730808553","0,1588596345","-0,051052197","0,1605434842","0,3671549019","0,2798556792","-0,304311368","-0,442319265","0,0623653399","-0,068185198","-0,242318988","-0,120477937","0,0349264241"
1,0,338672,809908,200420,376184,0,0,0,2,389,225,24,1,75,0,0,0,"-1,154313014","0,1641295556","1,1921474932","-1,312922206","-0,341317369","0,7182904357","0,0612316291","0,2400989488","0,2980818259","-0,315616403","-0,457027072","-0,031015903","0,0304581686","-0,176693062","0,0444874676","-0,023886509"
1,0,338672,2522572,200420,376184,0,0,0,0,422,245,24,1,74,0,0,0,"-0,858005814","0,3229553406","0,9204510215","-0,248222685","0,8509932774","-1,053409644","0,4210225973","0,4108730593","0,0534495587","-0,281737317","-0,43182779","0,089632743","0,0768392996","-0,256217713","0,08855502","-0,215627462"
1,0,338672,1779172,200428,376184,0,0,0,6,399,231,24,1,75,0,0,0,"-1,097771321","0,1816404861","1,0532707272","-0,680437045","0,312319957","-0,26488601","0,2896968706","0,3386002118","0,1877464784","-0,260258167","-0,429762604","-0,027601155","0,0856696554","-0,192179977","-0,00601379","0,0431378465"
1,0,338672,1021412,200428,376184,0,0,0,2,398,221,24,2,75,0,0,0,"-0,583255259","0,201967711","1,5812771057","-0,797579953","-0,53577411","0,3622862872","0,5618655946","-1,655840101","0,6382671537","-0,179386623","-0,507597637","-0,159974324","-0,156089094","-0,011070843","0,0495295737","0,0684375629"
